Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RT0805BRB07332RL,R,332 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 332 Ω 0.1% 0805 150V,Yageo,RT0805BRB07332RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07332RL
R_RT0805BRB07340RL,R,340 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 340 Ω 0.1% 0805 150V,Yageo,RT0805BRB07340RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07340RL
R_RT0805BRB07348RL,R,348 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 348 Ω 0.1% 0805 150V,Yageo,RT0805BRB07348RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07348RL
R_RT0805BRB07357RL,R,357 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 357 Ω 0.1% 0805 150V,Yageo,RT0805BRB07357RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07357RL
R_RT0805BRB07360RL,R,360 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 360 Ω 0.1% 0805 150V,Yageo,RT0805BRB07360RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07360RL
R_RT0805BRB07365RL,R,365 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 365 Ω 0.1% 0805 150V,Yageo,RT0805BRB07365RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07365RL
R_RT0805BRB07374RL,R,374 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 374 Ω 0.1% 0805 150V,Yageo,RT0805BRB07374RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07374RL
R_RT0805BRB07383RL,R,383 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 383 Ω 0.1% 0805 150V,Yageo,RT0805BRB07383RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07383RL
R_RT0805BRB07390RL,R,390 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 390 Ω 0.1% 0805 150V,Yageo,RT0805BRB07390RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07390RL
R_RT0805BRB07392RL,R,392 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 392 Ω 0.1% 0805 150V,Yageo,RT0805BRB07392RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07392RL
R_RT0805BRB07402RL,R,402 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 402 Ω 0.1% 0805 150V,Yageo,RT0805BRB07402RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07402RL
R_RT0805BRB07412RL,R,412 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 412 Ω 0.1% 0805 150V,Yageo,RT0805BRB07412RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07412RL
R_RT0805BRB07422RL,R,422 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 422 Ω 0.1% 0805 150V,Yageo,RT0805BRB07422RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07422RL
R_RT0805BRB07430RL,R,430 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 430 Ω 0.1% 0805 150V,Yageo,RT0805BRB07430RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07430RL
R_RT0805BRB07432RL,R,432 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 432 Ω 0.1% 0805 150V,Yageo,RT0805BRB07432RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07432RL
R_RT0805BRB07442RL,R,442 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 442 Ω 0.1% 0805 150V,Yageo,RT0805BRB07442RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07442RL
R_RT0805BRB07453RL,R,453 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 453 Ω 0.1% 0805 150V,Yageo,RT0805BRB07453RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07453RL
R_RT0805BRB07464RL,R,464 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 464 Ω 0.1% 0805 150V,Yageo,RT0805BRB07464RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07464RL
R_RT0805BRB07470RL,R,470 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 470 Ω 0.1% 0805 150V,Yageo,RT0805BRB07470RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07470RL
R_RT0805BRB07475RL,R,475 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 475 Ω 0.1% 0805 150V,Yageo,RT0805BRB07475RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07475RL
R_RT0805BRB07487RL,R,487 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 487 Ω 0.1% 0805 150V,Yageo,RT0805BRB07487RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07487RL
R_RT0805BRB07499RL,R,499 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 499 Ω 0.1% 0805 150V,Yageo,RT0805BRB07499RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07499RL
R_RT0805BRB07510RL,R,510 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 510 Ω 0.1% 0805 150V,Yageo,RT0805BRB07510RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07510RL
R_RT0805BRB07511RL,R,511 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 511 Ω 0.1% 0805 150V,Yageo,RT0805BRB07511RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07511RL
R_RT0805BRB07523RL,R,523 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 523 Ω 0.1% 0805 150V,Yageo,RT0805BRB07523RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07523RL
R_RT0805BRB07536RL,R,536 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 536 Ω 0.1% 0805 150V,Yageo,RT0805BRB07536RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07536RL
R_RT0805BRB07549RL,R,549 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 549 Ω 0.1% 0805 150V,Yageo,RT0805BRB07549RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07549RL
R_RT0805BRB07560RL,R,560 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 560 Ω 0.1% 0805 150V,Yageo,RT0805BRB07560RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07560RL
R_RT0805BRB07562RL,R,562 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 562 Ω 0.1% 0805 150V,Yageo,RT0805BRB07562RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07562RL
R_RT0805BRB07576RL,R,576 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 576 Ω 0.1% 0805 150V,Yageo,RT0805BRB07576RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07576RL
R_RT0805BRB07590RL,R,590 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 590 Ω 0.1% 0805 150V,Yageo,RT0805BRB07590RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07590RL
R_RT0805BRB07604RL,R,604 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 604 Ω 0.1% 0805 150V,Yageo,RT0805BRB07604RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07604RL
R_RT0805BRB07619RL,R,619 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 619 Ω 0.1% 0805 150V,Yageo,RT0805BRB07619RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07619RL
R_RT0805BRB07620RL,R,620 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 620 Ω 0.1% 0805 150V,Yageo,RT0805BRB07620RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07620RL
R_RT0805BRB07634RL,R,634 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 634 Ω 0.1% 0805 150V,Yageo,RT0805BRB07634RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07634RL
R_RT0805BRB07649RL,R,649 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 649 Ω 0.1% 0805 150V,Yageo,RT0805BRB07649RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07649RL
R_RT0805BRB07665RL,R,665 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 665 Ω 0.1% 0805 150V,Yageo,RT0805BRB07665RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07665RL
R_RT0805BRB07680RL,R,680 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 680 Ω 0.1% 0805 150V,Yageo,RT0805BRB07680RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07680RL
R_RT0805BRB07681RL,R,681 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 681 Ω 0.1% 0805 150V,Yageo,RT0805BRB07681RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07681RL
R_RT0805BRB07698RL,R,698 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 698 Ω 0.1% 0805 150V,Yageo,RT0805BRB07698RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07698RL
R_RT0805BRB07715RL,R,715 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 715 Ω 0.1% 0805 150V,Yageo,RT0805BRB07715RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07715RL
R_RT0805BRB07732RL,R,732 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 732 Ω 0.1% 0805 150V,Yageo,RT0805BRB07732RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07732RL
R_RT0805BRB07750RL,R,750 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 750 Ω 0.1% 0805 150V,Yageo,RT0805BRB07750RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07750RL
R_RT0805BRB07768RL,R,768 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 768 Ω 0.1% 0805 150V,Yageo,RT0805BRB07768RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07768RL
R_RT0805BRB07787RL,R,787 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 787 Ω 0.1% 0805 150V,Yageo,RT0805BRB07787RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07787RL
R_RT0805BRB07806RL,R,806 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 806 Ω 0.1% 0805 150V,Yageo,RT0805BRB07806RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07806RL
R_RT0805BRB07820RL,R,820 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 820 Ω 0.1% 0805 150V,Yageo,RT0805BRB07820RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07820RL
R_RT0805BRB07825RL,R,825 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 825 Ω 0.1% 0805 150V,Yageo,RT0805BRB07825RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07825RL
R_RT0805BRB07845RL,R,845 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 845 Ω 0.1% 0805 150V,Yageo,RT0805BRB07845RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07845RL
R_RT0805BRB07866RL,R,866 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 866 Ω 0.1% 0805 150V,Yageo,RT0805BRB07866RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07866RL
R_RT0805BRB07887RL,R,887 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 887 Ω 0.1% 0805 150V,Yageo,RT0805BRB07887RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07887RL
R_RT0805BRB07909RL,R,909 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 909 Ω 0.1% 0805 150V,Yageo,RT0805BRB07909RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07909RL
R_RT0805BRB07910RL,R,910 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 910 Ω 0.1% 0805 150V,Yageo,RT0805BRB07910RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07910RL
R_RT0805BRB07931RL,R,931 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 931 Ω 0.1% 0805 150V,Yageo,RT0805BRB07931RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07931RL
R_RT0805BRB07953RL,R,953 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 953 Ω 0.1% 0805 150V,Yageo,RT0805BRB07953RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07953RL
R_RT0805BRB07976RL,R,976 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 976 Ω 0.1% 0805 150V,Yageo,RT0805BRB07976RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB07976RL
